commit_id,author_id,date,loc,addition,deletion,file_num,bug_num,author_activity_in_last_four_weeks,total_commit_num,buggy_commit_num,total_bug_num,first_commit_week,active_week_num,followers,public_repos,created_at,total_commits,total_files,days_after_creation,size,stargazers_count,watchers_count,forks_count,network_count
0d792c39883fe3a41ee5875114d1efa6c4801b13,romani,2018-06-15T02:18:09Z,313,188,125,25,1,"{'addition': 2408, 'deletion': 1976, 'commits': 54}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
91d93869b3b11970592c719373cd2dd2c61a0919,Nimfadora,2017-07-27T20:03:59Z,627,330,297,8,1,"{'addition': 1509, 'deletion': 935, 'commits': 29}",94,1,1,2017-03-26 08:00:00,24,5,22,2015-01-15T09:27:12Z,10119,3736,2773,85058,5937,5937,7802,7802
4fd298b00126d60147dce7631c6e0d3e0921f82f,mkordas,2015-08-07T22:13:36Z,34,17,17,15,1,"{'addition': 1167, 'deletion': 835, 'commits': 44}",713,22,28,2014-12-14 08:00:00,48,41,93,2013-09-16T06:11:30Z,10119,3736,2773,85058,5937,5937,7802,7802
cf3fcdb006f3ba7b41c75fdec25837ed4131b04b,rnveach,2018-05-05T02:03:07Z,528,527,1,4,1,"{'addition': 1446, 'deletion': 881, 'commits': 5}",767,12,15,2015-09-06 08:00:00,156,21,36,2013-09-10T14:27:02Z,10119,3736,2773,85058,5937,5937,7802,7802
d1dc1b455d225d157599ccf828e356f64075fe91,rnveach,2018-05-26T17:24:23Z,8,4,4,1,1,"{'addition': 1138, 'deletion': 374, 'commits': 19}",767,12,15,2015-09-06 08:00:00,156,21,36,2013-09-10T14:27:02Z,10119,3736,2773,85058,5937,5937,7802,7802
5b45d5a853f6babe70098b1a034c5ebab36d723d,rnveach,2018-07-04T01:53:27Z,639,329,310,34,1,"{'addition': 58, 'deletion': 2, 'commits': 2}",767,12,15,2015-09-06 08:00:00,156,21,36,2013-09-10T14:27:02Z,10119,3736,2773,85058,5937,5937,7802,7802
d9249ce1d14fdddffb4c9598e6a58b6118930cb8,Kietzmann,2017-04-21T14:21:57Z,64,35,29,9,1,"{'addition': 2025, 'deletion': 684, 'commits': 4}",77,1,1,2017-04-09 08:00:00,13,5,37,2014-07-24T08:36:28Z,10119,3736,2773,85058,5937,5937,7802,7802
50e9439fa2b1c51fe5a4eb3502f53089592fba3c,rnveach,2015-10-26T20:44:47Z,426,425,1,2,2,"{'addition': 45975, 'deletion': 41244, 'commits': 92}",767,12,15,2015-09-06 08:00:00,156,21,36,2013-09-10T14:27:02Z,10119,3736,2773,85058,5937,5937,7802,7802
5f5142b2325051f9ed31130167c73d154d547211,romani,2015-10-07T02:33:06Z,323,162,161,21,1,"{'addition': 325, 'deletion': 43, 'commits': 31}",2502,21,30,2013-09-08 08:00:00,321,68,6,2011-05-26T20:42:39Z,10119,3736,2773,85058,5937,5937,7802,7802
d3433c91e0a791b0d1f44bf1975e930e15ed74b8,lkuehne,2002-10-17T00:13:04Z,1306,1306,0,8,5,"{'addition': 1328, 'deletion': 703, 'commits': 28}",684,13,20,2002-01-06 08:00:00,158,1,0,2013-08-04T12:17:37Z,10119,3736,2773,85058,5937,5937,7802,7802
ddeb553834f10570089a033fa1ac1501b74ac358,Luolc,2017-04-26T17:15:14Z,713,497,216,8,2,"{'addition': 131, 'deletion': 4, 'commits': 4}",17,1,2,2017-02-26 08:00:00,14,588,75,2015-07-23T15:27:26Z,10119,3736,2773,85058,5937,5937,7802,7802
f9f60d3142533c3eebff775e8eb1159935faaba1,alexkravin,2015-02-12T12:31:11Z,818,758,60,8,1,"{'addition': 3909, 'deletion': 1276, 'commits': 23}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
c225479c7d3a7b82fec7d26131ac27496d336853,Vladlis,2016-01-24T13:33:51Z,375,362,13,7,1,"{'addition': 416, 'deletion': 412, 'commits': 3}",166,9,9,2015-05-10 08:00:00,66,17,24,2014-11-11T16:13:00Z,10119,3736,2773,85058,5937,5937,7802,7802
3cd6646941eca3da7d3b9a221c88e4c1d214876e,oburn,2010-06-28T13:02:13Z,1455,869,586,17,2,"{'addition': 0, 'deletion': 0, 'commits': 0}",1190,22,31,2001-06-17 08:00:00,228,17,5,2013-08-06T03:36:41Z,10119,3736,2773,85058,5937,5937,7802,7802
1549ea4822139938296a58f59c38ae14f633c5aa,baratali,2016-04-10T21:08:02Z,220,195,25,9,1,"{'addition': 2, 'deletion': 2, 'commits': 1}",138,13,17,2014-06-15 08:00:00,43,3,13,2013-01-30T20:25:54Z,10119,3736,2773,85058,5937,5937,7802,7802
b06e2e0015944ceaa74a10134bf06ac5c9e53782,alexkravin,2014-12-17T10:00:42Z,312,288,24,7,1,"{'addition': 3231, 'deletion': 1776, 'commits': 79}",187,10,11,2014-11-30 08:00:00,20,1,7,2014-03-03T14:20:29Z,10119,3736,2773,85058,5937,5937,7802,7802
70c83141b4983d3c6073fb645158fc2755d5a6f0,ivanov-alex,2015-07-01T17:15:49Z,208,148,60,4,1,"{'addition': 420, 'deletion': 122, 'commits': 9}",32,2,2,2015-06-07 08:00:00,16,0,5,2013-03-11T15:20:13Z,10119,3736,2773,85058,5937,5937,7802,7802
