created_at,updated_at,size,stargazers_count,watchers_count,forks_count,network_count,subscribers_count,followers,public_repos,created_at,contributions,author_id,LOC,Add,Delete,Files,bug_num,commit_id
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,1020,639,381,33,1,53871cdfc4b4964d7cd53c723bc525cd3537edb0
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,193,163,30,5,1,3861b155af5ab6fff355371e2d34933e8a7e3fce
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,168,77,91,19,1,87139efacf9875601c3495495f9ff299d40de180
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,75,34,2011-11-17T11:01:01Z,3989,mdogan,2603,1251,1352,78,1,4a16cc943fc926c8b1d9ba844dbc7096b3f706a6
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,75,34,2011-11-17T11:01:01Z,3989,mdogan,211,211,0,1,1,27bfb49f87ea823327f5056531e351049a406df5
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,2,1,1,1,1,cc363b2262e673bf4effe5ab986fa3b2dc45ff97
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,384,343,41,15,1,a8125de176c1453401f70678b66664ee8a098e10
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,255,190,65,6,1,1aec40ff9d21fe9372da13dda0dad566ec2059bc
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,682,421,261,17,1,356d8039678282e4a5a720144f33b1119c91735a
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,88,88,0,1,1,c94e8dafa2ef877042254fe2636f0d95d7b64e4b
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,143,143,0,1,1,581db0a6b6c186ed18cf773808a80518b9fe4403
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,2002,871,1131,42,1,fa7b2abd774bcc078b99180abad8558ce2ca8af7
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,325,189,136,10,1,45a3570cd537e221313a6faef8ad6924f7e96528
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,974,698,276,23,1,144b7862bd995773b34822e9a0ec99f9d6720c61
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,474,249,225,8,1,293118a397bd53b05e1d451e8096affdf29c2d8a
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,1072,758,314,13,2,d48a33a49092351da41b98084a96ca7652793987
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,37,10,2010-12-16T14:25:15Z,575,fuadm,2414,1900,514,37,1,7b2f85f02fe5d5b0e7652194447297c3b95fd5e3
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,24888,24888,0,133,2,ee081c9c3fbc152b494b47085a0a30a5be5d1db3
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,269,238,31,10,1,cf70dff73fd9a1ed99ce4f3609ea7dd2c9679d67
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,1716,899,817,44,1,ca131bb2b33703206fac39a067731d051d0af172
2012-03-21T12:25:18Z,2021-04-04T21:09:02Z,330985,4278,4278,1459,1459,303,42,1,2012-03-21T12:59:32Z,1118,talip,33343,16660,16683,81,1,a1e0964b6c74e5a77b7610053afac65ff57c0e22
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,178,151,27,4,1,9b3359b0d4679598251888f967572b39217f941c
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,12,12,0,1,2,c5283fb959fd131aa5cdc7669b0c28a0bf598e26
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,35,17,18,1,1,89203640d6d0851e4262a8032ec3b253598dd936
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,2,1,1,1,1,652ab47f79b992fd02634c6c4a19897fbc4a1f05
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,106,33,2013-05-05T12:20:10Z,595,Tom-Ski,1518,814,704,3,1,24e2c9943b6b976bc61e0392a841d6c6b394361b
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,34,22,12,1,1,1eaa66da4c05133358010c749a406f2ed9c97f0b
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,107,52,55,2,1,2f8eb53563a7a041d0c1023b76706fbd8f17b2bc
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,38,19,19,1,1,1ac90bbe54871a0d2b0dd5839ba64e7ce7dc401b
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,2,2,0,1,1,e8cbe06c3cfa139ace078a5e97480c09aec4bfec
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,355,349,6,5,1,0ee20b92ecda6b944023ac34b3b13cc407a3df1c
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,226,221,5,8,1,539eefce9cd7c96b8db9e962f5a47a844111fd2f
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,41,28,13,1,1,94e09cee40c19274ce527579c90caaee9ba05349
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,98,35,63,3,1,7d372b3c67d4fcfe4e82546b0ad6891d14d03242
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,23185,11260,11925,186,5,b97b34a82af276a09bec2885854dc391ec65023d
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,50,30,20,2,1,40ea61da911da288ebcaaa94df1a5fecc6f93892
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,33,16,17,2,1,9d500a36bf616d797779881f45d35e1af48253b8
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,52,31,21,1,1,e3429a80a844bb75429b440ea76c21aa51ea1dfd
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,7506,7482,24,64,1,4f7d94665a6329ac1c7f8f489d4a209fa95d873f
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,13,128,2014-12-30T23:20:41Z,45,intrigus,86,81,5,4,1,ab1f065de547abfee232bf4d928e3792319be6c3
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,8623,8623,0,36,4,01cac557e349c4352c84edb05722232aee4c2e6e
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,108,107,1,1,2,2e969c281746d4c165fa75cabc028e44574c569b
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,32,80,2014-01-10T10:19:45Z,65,realitix,106,77,29,2,1,0c72027581a79fc8215e590530505badedf41ab2
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,55,38,17,1,1,18269fbd1143a6d78cb6abe4a5b6cf2751ec1c6c
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,109,12,2011-10-01T20:36:05Z,724,MobiDevelop,71392,38353,33039,300,2,a4008501496b9f47d45f04d206b76529436623e7
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,123,92,31,2,1,8375c1644627c05b23a75f7e0740b2faaf208abc
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,1351,675,676,1,1,343adf8ba0fee0d5497fa11d2f2d7f95c54726ac
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,109,12,2011-10-01T20:36:05Z,724,MobiDevelop,200,200,0,1,2,966ebdf0670d0921754f3f498a5ffbee620c9b69
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,892,450,442,2,1,2f5473cb0249b6da0e6470d3df4dd9f4aa058fb1
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,95,91,4,2,3,14e08954f6b473acd5f8a568bf9d826cac98c294
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,14944,7370,7574,161,2,2d5740a8ec0f26bbca4352c638fc7123931f2764
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,188,148,40,6,1,d7933bda193f7373dd21a8a87cfe5251226ee872
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,98,49,49,1,1,31f15d1d758b6f9361e59dc338590f8e42ff3fe6
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,14,8,6,1,1,c449bff6e94fab13aa7ecedc0f7f9209a8c271b3
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,43,16,27,2,1,08f895ab7c8dcea25eede4f4d79c3274173cf755
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,3,1,2,1,1,417d3ee4de3e8cb47fe3886a8d56a0daa91c36aa
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,167,83,84,1,1,72c9d62cfb9810459a1de85f3101f1a3cb6f7213
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,1280,659,621,2,1,77f486aafbc868d68e5ac1d166903a3932c857d2
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,10,7,3,2,1,4a26ed3287adeeed4b5f5fe69644b51210569da5
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,350,245,105,1,3,50c97cc53215c3ffc5115d9e76b5539a6d5d0b4c
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,25,21,4,3,1,31ff891183b1faf5c2e1735f42b9e067fea335d2
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,50,33,2012-09-18T00:05:47Z,185,davebaol,1014,543,471,9,1,d510394a4d3ed24d056451bdc3f621a4d5f03887
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,16,13,3,1,1,56966302cf1576d5f20b635851fb482252966af2
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,54,39,15,1,1,e381675d2d6a180722ca8770eae4f0d6e2702db2
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,13,8,5,2,1,a743eaef862f06110c0397e80382ea46c4ce6520
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,13,2,2012-03-16T19:09:36Z,81,hneuer,1039,573,466,14,1,61703bd913f24a3be425f751e6ca2555df6def52
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,30,21,9,3,1,34b570770c13f9d0971928c8de9ce5d6d8054778
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,10,10,0,1,1,850e1af2ed8a0a5803199efeee572c7c8ad4ce8e
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,182,159,23,2,1,28206d8105979d924f7a733e846f48d9f064b9ab
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,120,66,54,4,1,7faa7c3f0eea5b3c9dca1424e5878bcb39db5388
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,45,65,2012-01-31T01:53:11Z,109,jrenner,264,259,5,2,1,6c0031e2131fd58abc375704e0b9be822ae3a801
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,74,59,15,3,1,ee2d7072a267bd0c4027ee1d9a6d4ac184d3cbb9
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,119,90,29,12,1,ea397267e1e72cd2584cd067a96771b98c66fe2b
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,38,26,2013-11-10T15:10:17Z,94,johnnyapol,6,3,3,1,1,a7044b0d94942f2a58c0dba5ab1b18690fa75b05
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,1800,900,900,1,2,81faef6516a91d603e10263bd026035634b215b9
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,116881,59085,57796,300,2,2c9030de2ddb983cfaeb5736089453b32c559cc1
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,3,3,0,1,2,279c7983eefdb7be79c00aea5223e5908c06b867
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,1061,1061,0,5,2,821b0f4bb289346b3b29091b05660b95b2f25c70
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,2515,2514,1,20,1,eb26161a50ea9a110ffe9c3c1dc185e194147d6d
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,3036,838,2198,18,1,bb7b8e452d17627800ad17da64b0cf9696f67a02
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,5647,5490,157,28,2,2b0a488203f145e0da8a7d3025ae1d76e2f74137
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,35,18,17,2,1,6dd782d7616c7ae954df37e1efb9c7dae9bb879b
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,72,18,54,2,1,3de8b972c1d0ff8396ee14cfe0d027895eeff97f
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,109,12,2011-10-01T20:36:05Z,724,MobiDevelop,78,78,0,1,1,6b92b7f82bbe751fe53b00fe8dc8d87d73cf80f3
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,25,12,13,5,1,528849d460e279ad16b2fc21227b1cbd3a829bd1
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,258,252,6,7,2,c3b859d6b49783853f634286c93c1b4fed257d2a
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,1401,1390,11,4,2,e8e4fb15c4dfe90df2e7e93cd0b4162c7c8bea31
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,675,675,0,1,2,b92d349418c29be90e666fcadd9206caf5714aac
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,939,939,0,3,2,e83fcbd2c80634b05767d87d82338eed3b6573ff
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,286,272,14,3,1,06e0eeb03633afc78536b775f5ef878288b1de02
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,45,32,13,1,1,6367ded1af26ffa6bfe351a08244520769277428
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,16,10,6,3,1,f7dffca8cfe2d6d38938c60716e4de7965739cb8
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,219,215,4,3,1,829e9a68a4bfb461a78e0e61291e832235da16aa
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,113,66,47,5,1,80e6930bc330c3a0a41ccb0f8b9a488cd2ec17df
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,38,11,2012-05-16T10:22:21Z,32,stbachmann,13823,5391,8432,82,1,f8dcb594a3c546254c92e315910995fab435b566
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,72,32,40,1,1,1a916ee9b50e7e9261eb95ab36df7ec5a2595a78
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,79,43,36,6,2,a9cf6c199c97bb092ea4ae34555c3895e7152e25
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,571,74,2010-12-08T02:32:47Z,1956,badlogic,2603,1226,1377,111,1,3b21674369d99a99c029acf2489aae7607f23d96
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,38,18,20,1,1,87639b906545fc69ecd4b06281ef9bd185b759c9
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,109,12,2011-10-01T20:36:05Z,724,MobiDevelop,80,61,19,1,1,7690fc0096cf9c1a82cb0daafca1a8beb68084bd
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,219,129,90,1,1,52e3e25337f4fecbd4e5dbd9e8ef6f7506658c93
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,241,129,112,2,3,b81a7181135c60223db7c86fdf234abc5c555e6f
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,109,12,2011-10-01T20:36:05Z,724,MobiDevelop,3302,1702,1600,50,1,f2062b65803f6d7bda47270fbefac243c0d5e97c
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,163,37,2011-01-18T08:30:12Z,74,dsaltares,2183,848,1335,33,2,bd9a2b553dac48ca24056e769408b082a04e8a24
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,157,14,2012-09-14T20:02:46Z,1060,xoppa,283,283,0,3,2,e7d0513f3dc54fd08275ab7c26941edf07c98f3f
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,63,29,2011-01-30T23:17:01Z,121,acoppes,17,17,0,1,1,9e41975034aa678cb9ebec4f5476b3b4beb9c195
2012-08-10T19:34:38Z,2021-04-04T21:33:22Z,1095096,18253,18253,6141,6141,1251,516,13,2010-10-10T03:18:20Z,3036,NathanSweet,95,70,25,2,1,9083073ef43a0eb43b677e9e0633e00cd933b121
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1549,135,2010-12-12T08:58:34Z,4485,philwebb,4,2,2,1,2,b7e092e821021b7c0dbd91eacfe369181bfa28b8
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1452,176,2010-11-21T10:27:20Z,9173,snicoll,259,122,137,4,1,fb0fccf3c7e1b1290ef64a1d2c388d788a5a965e
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,616,37,2012-05-21T21:52:15Z,1337,mbhave,89,54,35,2,1,e184298c50a0089336516933e5a6ce11a60df383
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,63328,23855,39473,300,2,c6c139d980a50a1b39e564d44a1df6d46f8ca11b
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1549,135,2010-12-12T08:58:34Z,4485,philwebb,441,264,177,15,2,68a3fbd7a0453b815966db4353405a0b5e2303d3
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1019,108,2009-07-09T12:46:57Z,507,bclozel,70,34,36,5,1,7857dd2d7230ab48c53e8648c23647e3b793b895
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,43,44,2014-01-02T15:55:54Z,466,dreis2211,5,4,1,1,1,d5370e6852cb61e333369127a517474de2a7ec58
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,6,8,2017-12-26T14:36:28Z,31,ayudovin,17,15,2,2,1,c2d1cb2c701f3c0dd06a6db298cd78e06d039c8f
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,114,80,2011-10-24T20:27:49Z,130,vpavic,90,84,6,11,2,fc9036a3d9398f7539569f6b436dd827413ff125
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,254,243,11,7,2,c4122b8f8d77585c04be7c0edf7090340ffc8873
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,96,91,5,3,2,a06de4d997103b377af349b392626cb2c18c31bf
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1549,135,2010-12-12T08:58:34Z,4485,philwebb,921,921,0,20,2,44dde9fc1247e3640dbefe952f3dd6746e579eac
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1240,146,2011-07-14T09:41:59Z,9920,wilkinsona,189,188,1,6,2,cb7ae2e60aa2b9aefcdb166ac36d85a11d675990
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1019,108,2009-07-09T12:46:57Z,507,bclozel,97,54,43,2,1,dcf61abe30026b67ec73ad8dace4058aef2cfcdb
2012-10-19T15:02:57Z,2021-04-04T20:59:52Z,132482,54344,54344,33287,33287,3448,1549,135,2010-12-12T08:58:34Z,4485,philwebb,180,114,66,13,4,d7251f52a44141d136b24fd90e06e46213a7e94d
